,Unnamed: 0,filename,width,height,class,xmin,ymin,xmax,ymax
1511,1511,img001939.jpg,1920,1200,1,747,584,977,758
1222,1222,img001548.jpg,1920,1200,1,762,385,1178,669
9821,9821,img012296.jpg,1920,1200,1,636,477,963,920
6365,6365,img007972.jpg,1920,1200,1,970,444,1222,774
3612,3612,img004521.jpg,1920,1200,1,795,488,1189,922
6717,6717,img008400.jpg,1920,1200,1,711,487,1199,893
3289,3289,img004130.jpg,1920,1200,1,683,485,1306,766
8040,8040,img010075.jpg,1920,1200,1,341,428,1398,898
2141,2141,img002699.jpg,1920,1200,1,429,138,1588,1130
6563,6563,img008210.jpg,1920,1200,1,590,525,1254,1017
4816,4816,img006049.jpg,1920,1200,1,827,464,996,648
8655,8655,img010840.jpg,1920,1200,1,773,272,1035,744
2456,2456,img003092.jpg,1920,1200,1,740,531,1013,663
7512,7512,img009440.jpg,1920,1200,1,809,481,1046,680
145,145,img000182.jpg,1920,1200,1,844,470,1068,737
7115,7115,img008904.jpg,1920,1200,1,901,375,1258,744
6029,6029,img007536.jpg,1920,1200,1,705,665,965,783
4553,4553,img005709.jpg,1920,1200,1,869,536,1161,834
1379,1379,img001763.jpg,1920,1200,1,717,-12,1147,1117
7499,7499,img009417.jpg,1920,1200,1,548,369,1464,927
9637,9637,img012049.jpg,1920,1200,1,863,446,940,641
9665,9665,img012086.jpg,1920,1200,1,778,321,1552,926
1096,1096,img001380.jpg,1920,1200,1,741,574,928,752
2002,2002,img002528.jpg,1920,1200,1,698,261,996,600
8499,8499,img010650.jpg,1920,1200,1,803,397,1094,679
1800,1800,img002284.jpg,1920,1200,1,499,372,1049,1138
8675,8675,img010869.jpg,1920,1200,1,688,434,941,758
7708,7708,img009674.jpg,1920,1200,1,834,121,1575,727
6554,6554,img008200.jpg,1920,1200,1,567,254,1388,1095
6140,6140,img007676.jpg,1920,1200,1,976,414,1175,623
5766,5766,img007210.jpg,1920,1200,1,940,594,1152,786
2336,2336,img002941.jpg,1920,1200,1,741,327,945,892
6741,6741,img008430.jpg,1920,1200,1,788,415,1101,716
9494,9494,img011882.jpg,1920,1200,1,883,309,1259,728
1712,1712,img002179.jpg,1920,1200,1,776,840,1128,1002
1480,1480,img001895.jpg,1920,1200,1,868,822,972,988
2720,2720,img003428.jpg,1920,1200,1,759,442,1129,784
7564,7564,img009508.jpg,1920,1200,1,675,501,1097,809
1181,1181,img001494.jpg,1920,1200,1,855,655,1011,896
3040,3040,img003819.jpg,1920,1200,1,1033,469,1325,753
997,997,img001259.jpg,1920,1200,1,671,476,1161,811
876,876,img001103.jpg,1920,1200,1,459,164,957,713
6077,6077,img007595.jpg,1920,1200,1,952,508,1135,716
2940,2940,img003691.jpg,1920,1200,1,724,557,995,673
8709,8709,img010916.jpg,1920,1200,1,707,191,1382,771
1065,1065,img001338.jpg,1920,1200,1,575,568,944,741
3790,3790,img004753.jpg,1920,1200,1,418,-127,1271,664
446,446,img000575.jpg,1920,1200,1,433,297,1066,906
7747,7747,img009718.jpg,1920,1200,1,830,337,979,468
6033,6033,img007542.jpg,1920,1200,1,573,424,1010,932
10188,10188,img012755.jpg,1920,1200,1,752,433,1050,570
3545,3545,img004444.jpg,1920,1200,1,793,537,927,698
8313,8313,img010412.jpg,1920,1200,1,806,458,1102,783
4663,4663,img005847.jpg,1920,1200,1,681,501,1049,636
6564,6564,img008211.jpg,1920,1200,1,963,459,1140,663
11272,11272,img014101.jpg,1920,1200,1,897,556,1093,824
9001,9001,img011267.jpg,1920,1200,1,833,430,1135,704
1633,1633,img002089.jpg,1920,1200,1,811,371,1199,587
8440,8440,img010571.jpg,1920,1200,1,692,285,1029,853
9715,9715,img012155.jpg,1920,1200,1,695,157,1124,696
7620,7620,img009574.jpg,1920,1200,1,842,401,1335,713
6913,6913,img008647.jpg,1920,1200,1,398,91,1137,843
1584,1584,img002033.jpg,1920,1200,1,543,416,1230,939
8661,8661,img010852.jpg,1920,1200,1,898,555,1096,704
9363,9363,img011717.jpg,1920,1200,1,700,251,962,698
8875,8875,img011112.jpg,1920,1200,1,798,306,1208,1082
6684,6684,img008362.jpg,1920,1200,1,798,629,1032,724
7465,7465,img009374.jpg,1920,1200,1,699,83,1283,720
11215,11215,img014030.jpg,1920,1200,1,825,312,1393,1070
1293,1293,img001643.jpg,1920,1200,1,888,597,1182,877
4004,4004,img005027.jpg,1920,1200,1,365,262,1102,784
535,535,img000678.jpg,1920,1200,1,744,608,976,842
1676,1676,img002143.jpg,1920,1200,1,767,281,1137,1047
5962,5962,img007453.jpg,1920,1200,1,715,459,894,684
1178,1178,img001491.jpg,1920,1200,1,829,239,1162,920
11289,11289,img014120.jpg,1920,1200,1,711,644,1083,883
10483,10483,img013119.jpg,1920,1200,1,760,402,1137,849
8505,8505,img010657.jpg,1920,1200,1,688,438,1170,956
2737,2737,img003447.jpg,1920,1200,1,594,176,1275,776
11682,11682,img014605.jpg,1920,1200,1,882,604,1161,769
1297,1297,img001649.jpg,1920,1200,1,978,517,1194,712
6168,6168,img007714.jpg,1920,1200,1,537,330,1534,1109
5780,5780,img007232.jpg,1920,1200,1,797,349,1061,832
8584,8584,img010750.jpg,1920,1200,1,835,454,1165,828
4638,4638,img005819.jpg,1920,1200,1,782,501,1109,835
10107,10107,img012652.jpg,1920,1200,1,506,597,983,913
7726,7726,img009693.jpg,1920,1200,1,781,360,1420,1131
9896,9896,img012384.jpg,1920,1200,1,964,568,1148,1011
7132,7132,img008928.jpg,1920,1200,1,659,252,989,628
1193,1193,img001510.jpg,1920,1200,1,797,596,1116,787
6858,6858,img008580.jpg,1920,1200,1,670,173,1408,921
4795,4795,img006025.jpg,1920,1200,1,670,98,1048,585
4802,4802,img006033.jpg,1920,1200,1,773,172,1367,691
1081,1081,img001356.jpg,1920,1200,1,800,414,1273,747
3094,3094,img003891.jpg,1920,1200,1,488,144,1334,1272
10669,10669,img013354.jpg,1920,1200,1,997,550,1234,695
8620,8620,img010798.jpg,1920,1200,1,1002,435,1189,598
617,617,img000781.jpg,1920,1200,1,1073,335,1265,551
11187,11187,img013994.jpg,1920,1200,1,776,303,1320,849
11139,11139,img013937.jpg,1920,1200,1,904,548,1160,712
6433,6433,img008057.jpg,1920,1200,1,843,143,1259,753
10866,10866,img013615.jpg,1920,1200,1,660,306,1066,588
1043,1043,img001312.jpg,1920,1200,1,604,90,1143,526
5982,5982,img007480.jpg,1920,1200,1,515,46,1133,1024
9264,9264,img011601.jpg,1920,1200,1,518,501,1241,824
5634,5634,img007040.jpg,1920,1200,1,967,557,1154,716
5907,5907,img007389.jpg,1920,1200,1,848,378,1226,722
1410,1410,img001810.jpg,1920,1200,1,753,593,1197,800
2283,2283,img002880.jpg,1920,1200,1,844,409,1240,657
3515,3515,img004409.jpg,1920,1200,1,930,345,1144,651
11666,11666,img014581.jpg,1920,1200,1,693,231,1421,872
10461,10461,img013093.jpg,1920,1200,1,948,638,1167,877
2145,2145,img002704.jpg,1920,1200,1,874,472,1212,831
5357,5357,img006701.jpg,1920,1200,1,918,467,1127,774
1063,1063,img001336.jpg,1920,1200,1,893,791,1091,949
118,118,img000150.jpg,1920,1200,1,814,361,1016,736
1098,1098,img001382.jpg,1920,1200,1,852,566,1105,758
9499,9499,img011887.jpg,1920,1200,1,962,529,1130,659
6795,6795,img008497.jpg,1920,1200,1,490,503,1079,799
7657,7657,img009618.jpg,1920,1200,1,913,322,1329,961
7495,7495,img009412.jpg,1920,1200,1,789,703,1310,1087
6379,6379,img007989.jpg,1920,1200,1,884,616,1179,856
2776,2776,img003495.jpg,1920,1200,1,809,668,1042,803
2712,2712,img003420.jpg,1920,1200,1,912,488,1142,880
7301,7301,img009152.jpg,1920,1200,1,857,606,1174,752
10725,10725,img013432.jpg,1920,1200,1,876,361,1075,484
11284,11284,img014115.jpg,1920,1200,1,683,457,1001,881
5524,5524,img006912.jpg,1920,1200,1,653,384,894,616
2505,2505,img003158.jpg,1920,1200,1,834,354,1116,642
5308,5308,img006643.jpg,1920,1200,1,631,303,1120,694
4471,4471,img005606.jpg,1920,1200,1,922,553,1107,734
3282,3282,img004122.jpg,1920,1200,1,846,439,1012,540
1079,1079,img001354.jpg,1920,1200,1,550,369,1253,687
2347,2347,img002953.jpg,1920,1200,1,721,611,1094,864
9655,9655,img012070.jpg,1920,1200,1,808,472,979,681
1371,1371,img001753.jpg,1920,1200,1,909,303,1419,702
3691,3691,img004623.jpg,1920,1200,1,909,464,1049,710
9192,9192,img011512.jpg,1920,1200,1,868,531,1179,879
2400,2400,img003018.jpg,1920,1200,1,772,388,1207,762
6487,6487,img008122.jpg,1920,1200,1,858,444,1166,686
4506,4506,img005648.jpg,1920,1200,1,722,330,1561,1566
3869,3869,img004853.jpg,1920,1200,1,761,441,979,684
5082,5082,img006370.jpg,1920,1200,1,721,352,1204,732
913,913,img001148.jpg,1920,1200,1,815,642,970,865
5205,5205,img006517.jpg,1920,1200,1,326,245,1116,735
2883,2883,img003622.jpg,1920,1200,1,685,319,1070,823
8839,8839,img011067.jpg,1920,1200,1,671,438,870,613
9100,9100,img011402.jpg,1920,1200,1,678,310,1226,1096
4091,4091,img005136.jpg,1920,1200,1,857,447,1108,718
9997,9997,img012518.jpg,1920,1200,1,610,590,1065,946
7782,7782,img009759.jpg,1920,1200,1,771,425,1090,742
11462,11462,img014332.jpg,1920,1200,1,837,531,1058,767
511,511,img000650.jpg,1920,1200,1,902,551,995,675
5188,5188,img006496.jpg,1920,1200,1,856,461,1154,558
6536,6536,img008180.jpg,1920,1200,1,892,428,1046,601
3300,3300,img004142.jpg,1920,1200,1,759,568,998,816
1421,1421,img001821.jpg,1920,1200,1,477,288,987,865
11015,11015,img013793.jpg,1920,1200,1,694,497,1021,866
6801,6801,img008504.jpg,1920,1200,1,790,436,1314,848
11180,11180,img013987.jpg,1920,1200,1,868,494,1251,684
9131,9131,img011438.jpg,1920,1200,1,725,429,1097,839
6773,6773,img008467.jpg,1920,1200,1,910,491,1043,710
706,706,img000888.jpg,1920,1200,1,529,177,901,939
3952,3952,img004957.jpg,1920,1200,1,647,103,1225,615
7682,7682,img009648.jpg,1920,1200,1,842,472,1258,881
6893,6893,img008624.jpg,1920,1200,1,804,523,1032,663
8899,8899,img011145.jpg,1920,1200,1,898,221,1523,1172
7541,7541,img009477.jpg,1920,1200,1,453,296,1027,708
2729,2729,img003438.jpg,1920,1200,1,780,443,1191,733
4997,4997,img006272.jpg,1920,1200,1,325,110,1174,1046
8561,8561,img010723.jpg,1920,1200,1,1015,608,1119,722
1557,1557,img001999.jpg,1920,1200,1,604,611,1119,990
4585,4585,img005752.jpg,1920,1200,1,693,312,1355,1066
330,330,img000426.jpg,1920,1200,1,569,464,1245,1002
6312,6312,img007903.jpg,1920,1200,1,699,379,1059,727
9940,9940,img012441.jpg,1920,1200,1,830,417,1020,777
2849,2849,img003579.jpg,1920,1200,1,600,325,1237,898
10126,10126,img012677.jpg,1920,1200,1,996,620,1207,713
6012,6012,img007512.jpg,1920,1200,1,929,534,1010,740
4939,4939,img006200.jpg,1920,1200,1,800,484,1105,925
9126,9126,img011432.jpg,1920,1200,1,754,569,1156,941
503,503,img000641.jpg,1920,1200,1,803,531,1026,698
10173,10173,img012736.jpg,1920,1200,1,742,456,986,628
816,816,img001020.jpg,1920,1200,1,837,480,1093,762
3544,3544,img004443.jpg,1920,1200,1,698,174,1056,724
9086,9086,img011381.jpg,1920,1200,1,699,-68,1623,915
1012,1012,img001276.jpg,1920,1200,1,777,316,1108,578
2744,2744,img003455.jpg,1920,1200,1,881,383,1248,739
3775,3775,img004734.jpg,1920,1200,1,647,202,1192,997
1575,1575,img002023.jpg,1920,1200,1,707,243,1353,987
5976,5976,img007472.jpg,1920,1200,1,473,266,1107,750
11771,11771,img014720.jpg,1920,1200,1,708,549,956,756
11534,11534,img014421.jpg,1920,1200,1,456,226,938,786
4810,4810,img006042.jpg,1920,1200,1,671,420,883,573
10525,10525,img013173.jpg,1920,1200,1,747,523,949,622
11332,11332,img014170.jpg,1920,1200,1,716,373,957,567
11872,11872,img014845.jpg,1920,1200,1,816,197,1218,996
3895,3895,img004883.jpg,1920,1200,1,773,317,1032,606
3714,3714,img004655.jpg,1920,1200,1,864,547,1121,789
3065,3065,img003853.jpg,1920,1200,1,742,356,1138,561
1134,1134,img001431.jpg,1920,1200,1,992,492,1226,578
7024,7024,img008787.jpg,1920,1200,1,550,115,1544,1014
6480,6480,img008114.jpg,1920,1200,1,881,499,1008,643
10074,10074,img012615.jpg,1920,1200,1,532,175,1260,684
2648,2648,img003333.jpg,1920,1200,1,909,561,1098,829
7519,7519,img009447.jpg,1920,1200,1,829,429,960,547
4068,4068,img005108.jpg,1920,1200,1,846,72,1541,1169
9841,9841,img012319.jpg,1920,1200,1,675,500,944,801
5309,5309,img006644.jpg,1920,1200,1,874,366,1155,750
9214,9214,img011538.jpg,1920,1200,1,638,239,1077,788
2740,2740,img003451.jpg,1920,1200,1,642,390,1052,866
2972,2972,img003734.jpg,1920,1200,1,409,409,1236,1337
6531,6531,img008172.jpg,1920,1200,1,909,346,1096,522
11401,11401,img014250.jpg,1920,1200,1,765,550,992,684
6011,6011,img007511.jpg,1920,1200,1,935,327,1237,663
2908,2908,img003656.jpg,1920,1200,1,896,506,1257,644
10274,10274,img012865.jpg,1920,1200,1,559,387,1153,682
7475,7475,img009386.jpg,1920,1200,1,909,425,1247,1032
11602,11602,img014502.jpg,1920,1200,1,845,395,1053,542
21,21,img000027.jpg,1920,1200,1,669,439,1064,987
2305,2305,img002905.jpg,1920,1200,1,882,533,1062,685
3115,3115,img003920.jpg,1920,1200,1,886,256,1163,426
285,285,img000371.jpg,1920,1200,1,892,408,1029,592
7972,7972,img009992.jpg,1920,1200,1,752,716,858,861
7312,7312,img009168.jpg,1920,1200,1,903,335,1342,680
3193,3193,img004014.jpg,1920,1200,1,984,666,1101,804
6992,6992,img008752.jpg,1920,1200,1,703,326,887,443
1199,1199,img001518.jpg,1920,1200,1,873,441,1054,531
1304,1304,img001658.jpg,1920,1200,1,792,396,1211,771
4590,4590,img005758.jpg,1920,1200,1,766,581,1048,788
1088,1088,img001366.jpg,1920,1200,1,922,551,1094,740
4344,4344,img005443.jpg,1920,1200,1,414,120,1426,949
8931,8931,img011181.jpg,1920,1200,1,830,382,1101,710
2570,2570,img003235.jpg,1920,1200,1,596,423,864,818
11373,11373,img014220.jpg,1920,1200,1,854,473,1125,716
774,774,img000970.jpg,1920,1200,1,694,320,1437,1045
7014,7014,img008777.jpg,1920,1200,1,1051,526,1160,637
394,394,img000511.jpg,1920,1200,1,606,315,1313,730
8535,8535,img010691.jpg,1920,1200,1,664,237,1141,732
5467,5467,img006839.jpg,1920,1200,1,781,329,1009,607
4685,4685,img005881.jpg,1920,1200,1,833,607,1182,782
11802,11802,img014757.jpg,1920,1200,1,806,536,886,683
3853,3853,img004834.jpg,1920,1200,1,835,622,1065,759
5180,5180,img006488.jpg,1920,1200,1,734,656,1160,868
7911,7911,img009920.jpg,1920,1200,1,576,328,1086,872
3920,3920,img004914.jpg,1920,1200,1,603,321,1317,613
1959,1959,img002480.jpg,1920,1200,1,729,617,1026,852
7896,7896,img009901.jpg,1920,1200,1,877,427,1122,723
9280,9280,img011619.jpg,1920,1200,1,956,582,1044,776
735,735,img000924.jpg,1920,1200,1,598,295,1393,972
1465,1465,img001875.jpg,1920,1200,1,835,452,1121,651
2227,2227,img002806.jpg,1920,1200,1,467,313,1489,1108
10115,10115,img012665.jpg,1920,1200,1,633,219,1190,947
2958,2958,img003715.jpg,1920,1200,1,923,535,1163,782
4379,4379,img005492.jpg,1920,1200,1,735,287,1201,770
5916,5916,img007399.jpg,1920,1200,1,666,494,1230,1022
5415,5415,img006767.jpg,1920,1200,1,803,551,1140,841
4239,4239,img005317.jpg,1920,1200,1,789,507,991,637
1822,1822,img002315.jpg,1920,1200,1,963,757,1135,883
2541,2541,img003201.jpg,1920,1200,1,835,323,1182,969
2829,2829,img003558.jpg,1920,1200,1,845,376,1170,614
5495,5495,img006874.jpg,1920,1200,1,827,583,957,704
1049,1049,img001319.jpg,1920,1200,1,825,516,1145,934
742,742,img000932.jpg,1920,1200,1,332,14,1608,1146
2842,2842,img003571.jpg,1920,1200,1,1037,650,1121,803
2397,2397,img003015.jpg,1920,1200,1,787,431,914,692
68,68,img000084.jpg,1920,1200,1,971,324,1081,519
1045,1045,img001314.jpg,1920,1200,1,825,398,1044,673
5440,5440,img006805.jpg,1920,1200,1,714,286,1038,614
3207,3207,img004030.jpg,1920,1200,1,669,528,929,844
7828,7828,img009821.jpg,1920,1200,1,718,268,1394,842
3573,3573,img004475.jpg,1920,1200,1,725,419,1155,785
5343,5343,img006684.jpg,1920,1200,1,845,603,993,735
8736,8736,img010945.jpg,1920,1200,1,552,110,1444,734
8970,8970,img011230.jpg,1920,1200,1,845,596,1052,881
4229,4229,img005304.jpg,1920,1200,1,804,464,965,670
9634,9634,img012045.jpg,1920,1200,1,898,537,1192,712
806,806,img001010.jpg,1920,1200,1,729,340,1125,673
3978,3978,img004997.jpg,1920,1200,1,905,641,1288,811
248,248,img000323.jpg,1920,1200,1,882,412,1078,594
7296,7296,img009147.jpg,1920,1200,1,851,594,1078,699
1520,1520,img001949.jpg,1920,1200,1,399,295,1240,948
1474,1474,img001886.jpg,1920,1200,1,826,429,1060,652
7945,7945,img009962.jpg,1920,1200,1,277,-52,1178,951
8942,8942,img011193.jpg,1920,1200,1,558,536,1075,812
5658,5658,img007070.jpg,1920,1200,1,880,431,1064,627
10601,10601,img013270.jpg,1920,1200,1,748,401,892,566
7143,7143,img008947.jpg,1920,1200,1,787,398,1178,798
8592,8592,img010762.jpg,1920,1200,1,849,373,1559,1085
11299,11299,img014131.jpg,1920,1200,1,659,330,1291,925
2518,2518,img003174.jpg,1920,1200,1,655,671,802,817
6529,6529,img008169.jpg,1920,1200,1,598,233,1183,912
9059,9059,img011344.jpg,1920,1200,1,909,661,1131,883
8303,8303,img010402.jpg,1920,1200,1,795,281,988,868
911,911,img001146.jpg,1920,1200,1,884,472,1300,884
1359,1359,img001736.jpg,1920,1200,1,833,189,1048,561
4351,4351,img005450.jpg,1920,1200,1,851,460,948,526
10232,10232,img012806.jpg,1920,1200,1,933,532,1061,750
192,192,img000249.jpg,1920,1200,1,923,425,1062,658
11675,11675,img014595.jpg,1920,1200,1,569,524,1464,1129
4728,4728,img005936.jpg,1920,1200,1,999,587,1073,730
5472,5472,img006844.jpg,1920,1200,1,528,163,1406,1242
3264,3264,img004102.jpg,1920,1200,1,747,481,1064,772
9514,9514,img011907.jpg,1920,1200,1,832,499,1120,773
9216,9216,img011540.jpg,1920,1200,1,827,542,974,661
1966,1966,img002487.jpg,1920,1200,1,986,632,1168,731
175,175,img000225.jpg,1920,1200,1,607,270,1516,670
7478,7478,img009392.jpg,1920,1200,1,631,322,1023,758
573,573,img000723.jpg,1920,1200,1,676,347,1324,1003
4324,4324,img005422.jpg,1920,1200,1,593,358,1431,1017
2850,2850,img003581.jpg,1920,1200,1,813,713,1024,876
11087,11087,img013876.jpg,1920,1200,1,685,387,1094,537
242,242,img000316.jpg,1920,1200,1,829,410,1143,637
6967,6967,img008719.jpg,1920,1200,1,746,604,979,708
7810,7810,img009799.jpg,1920,1200,1,909,627,1058,803
10663,10663,img013346.jpg,1920,1200,1,822,506,1180,718
8329,8329,img010431.jpg,1920,1200,1,774,570,1229,874
9081,9081,img011372.jpg,1920,1200,1,870,575,1121,710
449,449,img000578.jpg,1920,1200,1,909,540,1227,736
11640,11640,img014546.jpg,1920,1200,1,768,396,1366,761
2618,2618,img003297.jpg,1920,1200,1,817,527,1122,965
7619,7619,img009573.jpg,1920,1200,1,918,424,1201,633
10573,10573,img013234.jpg,1920,1200,1,901,396,1175,727
8049,8049,img010084.jpg,1920,1200,1,987,560,1077,786
7913,7913,img009922.jpg,1920,1200,1,912,616,1094,721
10582,10582,img013248.jpg,1920,1200,1,817,484,1037,780
9929,9929,img012423.jpg,1920,1200,1,459,323,1057,765
9982,9982,img012501.jpg,1920,1200,1,705,398,1278,787
3937,3937,img004937.jpg,1920,1200,1,817,567,997,756
819,819,img001023.jpg,1920,1200,1,859,383,1185,755
4762,4762,img005976.jpg,1920,1200,1,839,453,919,566
6735,6735,img008423.jpg,1920,1200,1,607,281,1385,1009
10532,10532,img013180.jpg,1920,1200,1,769,540,1057,765
11652,11652,img014562.jpg,1920,1200,1,710,309,1595,1128
6059,6059,img007571.jpg,1920,1200,1,942,683,1052,814
8254,8254,img010339.jpg,1920,1200,1,680,495,928,662
8222,8222,img010299.jpg,1920,1200,1,854,400,984,611
1210,1210,img001533.jpg,1920,1200,1,782,161,967,396
245,245,img000319.jpg,1920,1200,1,949,449,1068,630
352,352,img000455.jpg,1920,1200,1,615,360,1137,946
7950,7950,img009969.jpg,1920,1200,1,792,297,1281,507
3694,3694,img004628.jpg,1920,1200,1,946,499,1116,647
4907,4907,img006160.jpg,1920,1200,1,767,376,1241,614
6297,6297,img007884.jpg,1920,1200,1,922,626,1114,925
559,559,img000706.jpg,1920,1200,1,1018,391,1182,657
1621,1621,img002076.jpg,1920,1200,1,802,171,1388,754
9113,9113,img011417.jpg,1920,1200,1,763,535,1166,723
3701,3701,img004639.jpg,1920,1200,1,601,388,1258,859
8407,8407,img010524.jpg,1920,1200,1,830,310,1195,862
6892,6892,img008623.jpg,1920,1200,1,778,364,1106,579
11123,11123,img013918.jpg,1920,1200,1,899,461,1149,582
8794,8794,img011015.jpg,1920,1200,1,859,350,1041,670
1766,1766,img002241.jpg,1920,1200,1,371,154,1360,836
5490,5490,img006868.jpg,1920,1200,1,849,571,967,705
7352,7352,img009224.jpg,1920,1200,1,736,480,1012,763
10753,10753,img013464.jpg,1920,1200,1,742,476,1005,792
5630,5630,img007034.jpg,1920,1200,1,633,204,1206,784
8369,8369,img010477.jpg,1920,1200,1,590,352,900,899
3520,3520,img004416.jpg,1920,1200,1,821,529,1063,706
5772,5772,img007222.jpg,1920,1200,1,824,606,1024,723
11195,11195,img014004.jpg,1920,1200,1,791,548,1120,694
8880,8880,img011118.jpg,1920,1200,1,705,299,1133,742
4831,4831,img006070.jpg,1920,1200,1,789,495,1039,764
7411,7411,img009310.jpg,1920,1200,1,539,-97,1736,918
2487,2487,img003134.jpg,1920,1200,1,731,631,1194,1050
2813,2813,img003538.jpg,1920,1200,1,919,433,1200,696
8011,8011,img010039.jpg,1920,1200,1,626,306,1303,965
1106,1106,img001392.jpg,1920,1200,1,417,370,1602,1010
1880,1880,img002384.jpg,1920,1200,1,929,136,1538,1046
4509,4509,img005651.jpg,1920,1200,1,861,585,1197,791
286,286,img000372.jpg,1920,1200,1,438,419,1139,1111
5532,5532,img006920.jpg,1920,1200,1,685,370,1239,732
9133,9133,img011440.jpg,1920,1200,1,891,366,1034,537
7526,7526,img009457.jpg,1920,1200,1,899,485,1214,878
2404,2404,img003022.jpg,1920,1200,1,876,589,1132,694
1826,1826,img002320.jpg,1920,1200,1,755,636,881,790
8901,8901,img011147.jpg,1920,1200,1,798,643,1076,779
4019,4019,img005044.jpg,1920,1200,1,698,520,1017,700
3392,3392,img004256.jpg,1920,1200,1,651,272,1221,890
10344,10344,img012942.jpg,1920,1200,1,635,222,902,674
4135,4135,img005191.jpg,1920,1200,1,773,627,1230,998
641,641,img000814.jpg,1920,1200,1,914,410,1123,557
3704,3704,img004645.jpg,1920,1200,1,332,516,1508,1039
241,241,img000315.jpg,1920,1200,1,704,-51,1792,1101
3605,3605,img004513.jpg,1920,1200,1,1020,276,1495,798
10870,10870,img013621.jpg,1920,1200,1,875,408,1169,701
10760,10760,img013473.jpg,1920,1200,1,937,317,1199,496
5583,5583,img006981.jpg,1920,1200,1,793,508,998,697
6956,6956,img008704.jpg,1920,1200,1,767,492,920,714
11854,11854,img014824.jpg,1920,1200,1,734,314,1147,788
8275,8275,img010370.jpg,1920,1200,1,754,388,1308,823
7751,7751,img009723.jpg,1920,1200,1,753,676,942,840
2531,2531,img003188.jpg,1920,1200,1,574,-161,1697,773
9552,9552,img011952.jpg,1920,1200,1,708,383,1320,1000
6461,6461,img008091.jpg,1920,1200,1,596,412,1135,946
5044,5044,img006330.jpg,1920,1200,1,643,565,988,861
